ID,大学ID,大学名（日本語）,学群ID,学科名（中文）,学科名（日本語）,学科名（英語）,学群（中文）,学群（日本語）,全英語授課,個人申請定員,聯合分發定員,TOCFL要件,面接あり,出願書類数,学科サイト（中文）,学科紹介（中文）,翻訳状態
14524,45,天主教輔仁大学,14,社會工作學系,社会工作学系,Dept. of Social Work,社會與心理學群,社会学・心理学系,,3,3,,,3,http://fjusw.tw/Web/,"1.中文、英文須具有相當程度，學習上沒有問題。
2.入學新生畢業英語檢定能力之規定，請見本系網站公佈。
3.本系可配合僑生(尤其港澳生)實習之需要，增加實習時數。

1.小人物，做大事。助人不用超能力！在強調「安全、保護與發展」的輔大社工系學習助人技巧、領域課程、方案實作和進入機構實習，您就是能夠自我瞭解、擁有助人能力、懂得人群服務和具體社會實踐的「輔大社工人」！
2.有關修業規則(含英",ai_draft
14525,45,天主教輔仁大学,14,宗教學系,宗教学系,Dept. of Religious Studies,社會與心理學群,社会学・心理学系,,2,2,,,4,http://www.rsd.fju.edu.tw/index.php/zh/,"大部分課程以中文授課，須具備中文聽、說、讀、寫基本能力。
1.本系為全臺最早成立的宗教學系所，師資兼顧各宗教專業，課程涵蓋各大宗教傳統、理論與方法、應用與實踐等。教學方式多元，安排宗教參訪、宗教地景等田野調查，也開設生命教育師資培育、宗教文學及繪本創作、宗教自媒體創作、宗教數位人文研究、殯葬禮儀等相關課程。
2.本系於2020及2021年連續兩年進入QS世界大學排名「神學與宗教研究領域」第51",ai_draft
14526,45,天主教輔仁大学,12,企業管理學系,企業管理学系,Dept. of Business Administration,管理學群,経営管理学系,,8,8,,,3,http://www.management.fju.edu.tw/subweb/mba/,（一）須於畢業前至少參加一次英文檢定考試，且成績應達CEFR之B2高階級（各項英語能力檢測成績與CEFR之B2高階級的成績對應另行公告）；大三上學期結束前未達前述標準者，須於大四參加管理學院舉辦之8次英語自學方案測驗（上學期4次、下學期4次，如上學期或下學期4次測驗成績平均高於80分者，則免參加次一學期之測驗；如累計4次80分者，亦可免參加其餘測驗）或再次參加英文檢定考試，且成績達CEFR之B2高,ai_draft
14528,45,天主教輔仁大学,12,統計資訊學系,統計資訊学系,Dept. of Statistics and Information Science,管理學群,経営管理学系,,1,2,,,5,http://www.stat.fju.edu.tw/,"（一）須具備中文聽、說、讀、寫基本能力。
（二）須於畢業前至少參加一次英文檢定考試，且成績應達CEFR之B2高階級（各項英語能力檢測成績與CEFR之B2高階級的成績對應另行公告）；大三上學期結束前未達前述標準者，須於大四參加管理學院舉辦之8次英語自學方案測驗（上學期4次、下學期4次，如上學期或下學期4次測驗成績平均高於80分者，則免參加次一學期之測驗；如累計4次80分者，亦可免參加其餘測驗）或再",ai_draft
14529,45,天主教輔仁大学,13,金融與國際企業學系,金融と国際企業学系,Dept. of Finance and International Business,財經學群,金融経済学系,,4,5,,,7,http://www.fib.fju.edu.tw/,"（一）須具備中文聽、說、讀、寫基本能力。
（二）須於畢業前至少參加一次英文檢定考試，且成績應達CEFR之B2高階級（各項英語能力檢測成績與CEFR之B2高階級的成績對應另行公告）；大三上學期結束前未達前述標準者，須於大四參加管理學院舉辦之8次英語自學方案測驗（上學期4次、下學期4次，如上學期或下學期4次測驗成績平均高於80分者，則免參加次一學期之測驗；如累計4次80分者，亦可免參加其餘測驗）或再",ai_draft
14530,45,天主教輔仁大学,12,資訊管理學系,資訊管理学系,Dept. of Information Management,管理學群,経営管理学系,,4,4,,,5,http://www.im.fju.edu.tw/,"(一)須具備中文聽、說、讀、寫基本能力。
(二)須於畢業前至少參加一次英文檢定考試，且成績應達CEFR之B2高階級（各項英語能力檢測成績與CEFR之B2高階級的成績對應另行公告）；大三上學期結束前未達前述標準者，須於大四參加管理學院舉辦之8次英語自學方案測驗，或再次參加英文檢定考試，且成績達CEFR之B2高階級始有畢業資格。
(三)大學部學生於畢業前需至少修畢5門（或15學分）本院開設之「以英",ai_draft
14531,45,天主教輔仁大学,17,音樂學系,音樂学系,Dept. of Music,藝術學群,芸術学系,,6,0,,,5,https://www.music.fju.edu.tw/,"※聽力障礙可能會嚴重干擾學習進度。申請人應具有正常的聽力或經過專業評估後才提出申請。
本系為全國私校唯一具完整學制之音樂高等學府，擁有學士班、碩士班、碩士在職專班、博士班四個學制，結合專業設備及堅強的國際級師資陣容，制霸全國。除古典音樂演奏及理論類課程，因應數位化時代來臨，以古典音樂為基礎，同時發展學生多元專長，如數位音樂、VR虛擬實境、爵士音樂、錄音工程、音樂治療學分學程、原住民音樂學分學程等",ai_draft
14532,45,天主教輔仁大学,17,應用美術學系,応用美術学系,Dept. of Applied Arts,藝術學群,芸術学系,,5,0,,,6,http://www.aart.fju.edu.tw/,"本系分四大主修方向：視覺傳達、電腦動畫、金工產品、室內設計，為國內目前最多元化且擁有最豐富課程內容的設計學系，學生可依興趣任選一組主修，也可副修其他各組之課程。本系採取高品質的小班教學，師資均為學術界與設計界之專家，環境與設備優異，適合設計教學與活動。
※申請人應具有正常的視力，顏色辨別力，上肢活動能力。",ai_draft
14533,45,天主教輔仁大学,12,會計學系,会計学系,Dept. of Accounting,管理學群,経営管理学系,,2,2,,,7,http://www.management.fju.edu.tw/subweb/acct/,"（一）須具備中文聽、說、讀、寫基本能力。
（二）須於畢業前至少參加一次英文檢定考試，且成績應達CEFR之B2高階級（各項英語能力檢測成績與CEFR之B2高階級的成績對應另行公告）；大三上學期結束前未達前述標準者，須於大四參加管理學院舉辦之8次英語自學方案測驗（上學期4次、下學期4次，如上學期或下學期4次測驗成績平均高於80分者，則免參加次一學期之測驗；如累計4次80分者，亦可免參加其餘測驗）或再",ai_draft
14534,45,天主教輔仁大学,14,心理學系,心理学系,Dept. of Psychology,社會與心理學群,社会学・心理学系,,3,5,,,5,https://psy.fju.edu.tw/,"大部分課程以中文授課，須具備中文聽、說、讀、寫基本能力。
本系的核心課程意在養成心理學的專業基礎，此外，尚以多元的課群鼓勵學生接觸社會科學知識，如認知、工商心理、計量方法、諮商、精神與文化、社會治療、社會實作。社會參與與田野觀察更是本系的獨特訓練項目，務求以行動轉動群己關係。輔仁大學為全國最完整之綜合大學，人文、藝術、社會科學、醫學、傳播等等學科皆是學生打造最獨特學習之旅的資源。",ai_draft
14535,45,天主教輔仁大学,9,天主教研修學士學位學程,天主教研修学士学位学程,Bachelor's Program in Catholic Studies,文史哲學群,文学・歴史・哲学系,,5,0,,,5,http://bpcs.fju.edu.tw/layout/oneblue/vvindex.jsp,"※錄取後不得申請轉系。
本學程之課程內容涵蓋：信仰核心課程、聖事領域課程、倫理領域課程、靈修領域課程、哲學、英文聖經等天主教知識與文化等議題且本校擁有全科大學之教學資源，學生得依自身興趣選修外系課程或申請雙主修、輔系、學分學程、教育學程，幫助學生在未來職涯發展上具有多元競爭力。",ai_draft
14536,45,天主教輔仁大学,12,餐旅管理學系,餐旅管理学系,"Dept. of Department of Restaurant, Hotel and Institutional Management",管理學群,経営管理学系,,4,4,,,4,http://www.rhim.fju.edu.tw/,"(一)本系以培育餐旅專業管理人才為目標，積極促進產業合作與國際交流，並備專業實習場所將所學理論應用於餐飲製備與餐旅管理。
(二)畢業英檢規定詳見本系網站。
(三)申請人應具有正常的聽力、視力、顏色辨別力、四肢活動能力、口頭表達、溝通和協調能力、良好的情緒管理和抗壓力能力。
(四)本系結合理論與實務，須配合課程內的校內與校外專業實習。",ai_draft
14537,45,天主教輔仁大学,11,法律學系,法律学系,Dept. of Law,法政學群,法学・政治学系,,0,1,,,0,http://www.laws.fju.edu.tw/,"大部分課程以中文授課，須具備中文聽、說、讀、寫基本能力。
輔大法律系以培養公私領域法律專才為教育目標，有留學德、英、美、日、法等國的堅強師資，提供最完善精緻之法學教育、理論實務並重之專業訓練、引領國考金榜提名之精進方案，滿足你成為任何法律人典範的冀望。",ai_draft
14538,45,天主教輔仁大学,18,體育學系體育學組,体育学系体育学組,Dept. of Physical Education (Physical Education Section),遊憩與運動學群,スポーツ・レジャー学系,,5,0,,,4,http://www.phed.fju.edu.tw/index_c.html,本組以培育體育教師、體適能指導員、運科人員等體育人才為目標，已培育諸多優秀系友負責擔任各級學校之校長、副校長等表現優異；本系設有五年連續修讀學、碩士學位機制。,ai_draft
14539,45,天主教輔仁大学,18,體育學系運動競技組,体育学系運動競技組,Dept. of Physical Education (Competitive Sports Section),遊憩與運動學群,スポーツ・レジャー学系,,5,0,,,4,http://www.phed.fju.edu.tw/index_c.html,本組以培育優秀運動選手、運動教練、運動指導員等競技運動人才為目標，培育有多位亞、奧運選手，以及職業運動選手、教練；本系設有五年連續修讀學、碩士學位機制。,ai_draft
14540,45,天主教輔仁大学,18,體育學系運動健康管理組,体育学系運動健康管理組,Dept. of Physical Education (Sport and Health Management Section),遊憩與運動學群,スポーツ・レジャー学系,,4,0,,,4,http://www.phed.fju.edu.tw/index_c.html,本組以培育運動產業經營管理、運動傷害防護員、運動產業之高階主管人才為目標。本系設有五年連續修讀學、碩士學位機制。,ai_draft
14541,45,天主教輔仁大学,10,教育領導與科技發展學士學位學程,教育領導と科技発展学士学位学程,Bachelor's Program in Educational Leadership and teachnology Development,教育學群,教育学系,,0,4,,,0,http://www.eltd.fju.edu.tw/,"大部分課程以中文授課，申請者須具備良好中文能力。
本學程以培育兼具教育信念、領導管理與科技知能的人才為目標，可從事數位媒材、文教事業經營、行政管理、人力資源、企業教育訓練或教育產業等相關領域工作。在教學設計上，本學程不僅開設「教育」、「領導管理」和「科技發展」等三大領域課程，內容涵括：教育概論、心理學、管理學、領導學、多媒體及科技應用，且聚焦「跨領域」的知能建構，藉以厚實學生專業知識，並從中培養",ai_draft
14542,45,天主教輔仁大学,11,財經法律學系,財経法律学系,Dept. of Financial and Economic Law,法政學群,法学・政治学系,,1,0,,,6,http://www.financelaw.fju.edu.tw/,"※大部分課程以中文授課，須具備中文聽、說、讀、寫基本能力。
本系強調法律與財經雙專業的課程與學習，以「專業化、全人化、整合化、國際化」為教育目標。在學期間培養律師、法官、檢察官等國家考試專業能力，更結合本校豐沛之學系資源，增加跨領域學習的多元選擇，能夠獲得各種知識，讓你於未來社會擁有更強的競爭力。本系設有碩士班，可依本院五年一貫辧法申請，取得學、碩士學位。",ai_draft
14543,45,天主教輔仁大学,13,跨領域全英語學士學位學程,跨領域全英語学士学位学程,Bachelor’s Program in Interdisciplinary Studies,財經學群,金融経済学系,,5,0,,,6,https://bpis.fju.edu.tw/,"1.跨領域全英語學士學位學程為輔仁大學第一個完全以英語授課的學士學位學程。所有課程是以英文授課，教師皆具備英文溝通能力。學程的核心能力是：
(1)	全球管理，
(2)	全球永續，
(3)	全球研究。
學程旨在為學生提供文學和商學方面的知識、技能和培訓，並提供管理、行銷和永續發展不同領域堅實的基礎；學程的課程不僅涵蓋國際組織管理、跨域行銷、全球永續發展，並涵蓋跨文化學習。除了課業學習外，亦提",ai_draft
14544,45,天主教輔仁大学,9,人文與社區創新學士學位學程,人文と社区創新学士学位学程,Humanities and Community  Innovation Program,文史哲學群,文学・歴史・哲学系,,3,3,,,4,https://hci.ourpower.com.tw/,"1.本學程內之「全人教育」、「創新能力」、「人文素養」、「人文技藝」課程模組，以課室內教學為主，培養學生學識與技藝。
2.課室外之實務學習則將邀請業師，引領學生走入輔仁大學新莊塭仔圳，一方面，配合塭仔圳在地風土條件與社區居民、產業，設計社區田野調查、社區服務、社區產業實習等課程，使學生培養在特定時空環境應用其學養知識之能力；一方面發揮輔仁大學社會責任，培養學生學養貢獻的服務精神。期許學生培育此種",ai_draft
14545,45,天主教輔仁大学,8,國際溝通與科技創新學士學位學程,国際溝通と科技創新学士学位学程,Bachelor’s Program in Global  Communications & Technological  Innovations,外語學群,外国語学系,,3,3,,,6,https://reurl.cc/Qa7zaZ,"1.本學位學程引導學生發展兩大專長。第一專長為「外語國際溝通」。外語專業由英、法、西、義和日5個語組擇一，不同組教授不同的專業語言及文化課程，以精進外語能力，培養國際視野、跨文化溝通、資訊溝通科技與三語能力。
2.學生可由「十大實用學分學程」選擇第二專長，含國際文創、商務溝通、外交、AI科技、對外華語教學、財法與醫療翻譯、全球傳播、原住民流行音樂、跨界敘事力等領域。
3.英文組課程採全面英語授",ai_draft
24501,45,天主教輔仁大学,3,化學系,化学系,Dept. of Chemistry,數理化學群,数理化学系,,1,3,,,5,http://www.ch.fju.edu.tw/,"※申請人應具有正常的聽力、視力、顏色辨別力、四肢活動能力。在常規實驗室操作期間，需要具有出色的顏色識別能力的學生。 此外，如果發生任何實驗室事故，學生應能夠收聽廣播。
那一年我們一起聽過「化」山論見、「化」說從頭以及「化」學結GO式，原來就是化學產業發展暨研發人才孵育基地的輔大化學系。
1.培養國家社會所需之化學專業人才，以獨立操作實驗訓練學生，加強本職學能和活用知識的能力。
2.以「紮根基",ai_draft
24504,45,天主教輔仁大学,1,資訊工程學系,資訊工程学系,Dept. of Computer Science and Information Engineering,資訊學群,情報学系,,3,3,,,5,https://csie2.fju.edu.tw/,"※申請人應具有正常的聽力、視力、四肢活動能力。
本系具優良傳統及堅強師資陣容，除資訊工程的專業知識外，本校亦提供跨領域學程（包括：人工智慧、醫學資訊等）供學生彈性選課。本系深造進修管道完備豐富，有碩士班、碩專班，構成完整的資訊工程教育體系。且設置有五年連續修讀學、碩士學位機制，並提供獎學金以獎勵成績優異同學持續深造。",ai_draft
24505,45,天主教輔仁大学,2,電機工程學系,電機工程学系,Dept. of Electrical Engineering,工程學群,工学系,,2,2,,,5,http://www.ee.fju.edu.tw/,"大學部大部分課程以中文授課，申請者須具備良好中文能力。
1.具備綜合性大學與附設醫院之優勢，提供跨領域學習及研究，如醫學工程、智慧機器人、物聯網等領域。
2.涵蓋寬廣的專業領域，包括人工智慧、通訊、計算機、網路、醫療電子、電力電子、智慧型控制、晶片設計等，透過學程引導學生修課。
3.擁有堅強的師資，老師教學及研究認真，持續執行教學改進、產學合作、研究等計畫，成果豐碩。
4.提供充實的實驗課",ai_draft
24507,45,天主教輔仁大学,1,醫學資訊與創新應用學士學位學程,医学資訊と創新応用学士学位学程,Bachelor's Program in Medical Informatics and Innovative Applications,資訊學群,情報学系,,1,2,,,3,http://www.miia.fju.edu.tw/,"申請人應具有正常的聽力、視力、四肢活動能力。
1.配合本校附設醫院及相關教學醫院之臨床實務醫學資訊人才需求，成立本學程。
2.本學位學程以培養醫學資訊基礎能力、創新應用與實務，強調「醫院實務」、「資訊工程」與「創新應用」。
3.本學程開設完整醫學資訊相關課程，並特別強調專題製作與產業實習，與教學醫院的資訊中心合作，聘請相關醫資產業專家擔任業師與協同教學，讓學生以實務為導向，建立完整產學合作管",ai_draft
24509,45,天主教輔仁大学,3,物理學系光電物理組,物理学系光電物理組,Dept. of Physics (Opto‐Electronic Physics Section),數理化學群,数理化学系,,0,1,,,0,http://www.phy.fju.edu.tw/,本系教學目標為培養學生健全的人格，成為具物理科學精神的人才。為協助弱勢學生專心向學，設有「郝思漢神父還願助學金」。提供五年一貫學、碩士學位學程。,ai_draft
24510,45,天主教輔仁大学,3,數學系應用數學組,数学系応用数学組,Dept. of Mathematics (Applied Mathematics Section),數理化學群,数理化学系,,1,2,,,4,http://www.math.fju.edu.tw/,"對數學相關領域有興趣者歡迎報考。
本系學士班培養學生的數學專業知能，並以資訊數學及應用數學為主軸做課程規劃，為學生提供未來發展的導引。應用數學領域以分別培育保險精算，統計、數據分析以及科學計算之專業人才為目標。",ai_draft
24511,45,天主教輔仁大学,3,數學系資訊數學組,数学系資訊数学組,Dept. of Mathematics (Information Mathematics Section),數理化學群,数理化学系,,1,2,,,4,http://www.math.fju.edu.tw/,"對資訊數學相關領域有興趣者歡迎報考。
本系學士班培養學生的數學專業知能，並以資訊數學及應用數學為主軸做課程規劃，為學生提供未來發展的導引。資訊數學領域以培育同時具有數學及資訊科技素養之人才為訴求。",ai_draft
24513,45,天主教輔仁大学,3,物理學系電子物理組,物理学系電子物理組,Department of Physics (Electrophysics  Section),數理化學群,数理化学系,,0,1,,,0,https://www.phy.fju.edu.tw/,電子物理組以「生醫光電」、「薄膜奈米材料」、「光學研究」、「科學理論計算」、「半導體元件」等為主要發展目標，並透過課程、系友資源、實習等讓學生與物理相關(特別是半導體)產業連結。為協助弱勢學生專心向學，本系設有「郝思漢神父還願助學金」，並提供五年一貫學、碩士學位學程。,ai_draft
34501,45,天主教輔仁大学,4,醫學系,医学系,School of Medicine,醫藥衛生學群,医療衛生学系,,0,4,,,0,http://www.med.fju.edu.tw/layout/onebrown/vvindex.jsp,"（一）課程學習過程及畢業後臨床工作，需具有適當之視覺、聽覺、口語表達溝通、情緒管理及肢體活動能力。
（二）三、四年級課程是以「問題為基礎的學習（Problem Based Learning , PBL）」為主要教學方式，中英文閱讀及書寫能力為重要要素。
（三）畢業英語檢定能力之規定，請見本系網站公佈。 
（四）本系修業六年。",ai_draft
34502,45,天主教輔仁大学,4,護理學系,護理学系,Dept. of Nursing,醫藥衛生學群,医療衛生学系,,2,3,,,5,http://www.nursing.fju.edu.tw/,"(一)實習課程需在醫院從事醫護工作，具有與人直接互動的特性，須具備護理知能、相當之視覺、聽覺、口語表達及肢體迅速反應與移動能力，能控管自身情緒與相當之抗壓能力。
(二)各國護理專業認證模式不同，報考時宜慎重考慮。
(三)應具備中文聽、說、讀、寫基本能力。",ai_draft
34503,45,天主教輔仁大学,4,公共衛生學系,公共衛生学系,Dept. of Public Health,醫藥衛生學群,医療衛生学系,,1,1,,,4,http://www.medph.fju.edu.tw/,"申請人應具有正常的聽力、視力、顏色辨別力、四肢活動能力、口頭表達、溝通和協調能力、良好的情緒管理和抗壓力能力。
1.培育學生成為生物統計、流行病學、衛生政策、醫療管理、健康行為、環境及職業衛生等領域之專業人才，並具備考取公共衛生師、職業衛生技師、職業衛生管理技術士之應考資格。本系公衛師考取人數佔全國人數超過15%以上。
2.為讓本系優秀大學生繼續攻讀本系碩士班，特別制訂五年連續修讀學、碩士學位",ai_draft
34504,45,天主教輔仁大学,4,臨床心理學系,臨床心理学系,Dept. of Clinical Psychology,醫藥衛生學群,医療衛生学系,,4,6,,,4,http://www.cpsy.fju.edu.tw/,"※中文須聽說讀流利。
※大部分課程以中文授課，申請者須具備良好中文能力。
1.本系隸屬醫學院，目標在於培育具心理學知識與敏銳度之專業人士，能夠適應快速變動之未來，並投入多種需求人際溝通之職業別或心理助人工作。課程涵蓋基礎心理學、基礎醫學、臨床心理學專業課程、研究法等。重視人格養成、自我認識、專業倫理和全人教育。
2.採學生為主體的多元教學法，以小組討論方式，激發學生創意思考，引導學生成為探究",ai_draft
34505,45,天主教輔仁大学,4,職能治療學系,職能治療学系,Dept. of Occupational Therapy,醫藥衛生學群,医療衛生学系,,4,4,,,5,http://www.ot.fju.edu.tw/,"（一）申請人應具有正常的聽力、視力、顏色辨別力、四肢活動能力、口頭表達、溝通和協調能力、良好的情緒管理和抗壓力能力。
（二）應具備中文聽、說、讀、寫之基本能力。
（三）本系修業四年（第四年實習）。
1.本系課程特色致力於開發服務與學習相關之課程：設計有「服務與學習」、「大學入門」等學門，皆可培養學生人文與關懷之素養，也結合社區資源，於本系「社區發展職能治療」或「服務與學習」等課程中增加學生多",ai_draft
34506,45,天主教輔仁大学,4,呼吸治療學系,呼吸治療学系,Dept. of Respiratory Therapy,醫藥衛生學群,医療衛生学系,,2,2,,,4,http://www.drt.fju.edu.tw/,"（一）申請人應具有正常的聽力、視力、顏色辨別力、四肢活動能力、口頭表達、溝通和協調能力、良好的情緒管理和抗壓力能力。
（二）本系特色：具有充足之呼吸治療儀器等設備及實驗室，不僅著重於呼吸治療專業課程之教授，更重視專業臨床實務之實習課程訓練，使專業知識能與臨床實務整合，以提升學生專業與技術之養成。",ai_draft
34508,45,天主教輔仁大学,5,生命科學系,生命科学系,Dept. of Life Science,生命科學學群,生命科学系,,2,3,,,5,http://www.bio.fju.edu.tw/,"（一）本系累積豐富的「教學與研究」及「產學合作」經驗，課程涵蓋基礎及各專業領域，提供生命科學全方位的課程學習(含生態演化、生質能源、基因工程技術、細胞及組織工程技術、生物資訊、神經科學、癌症醫學及免疫醫學)，並有生技產業實習，為你奠定良好的生科專業知識及實驗基礎。
（二）申請人應具有正常的聽力、視力、顏色辨別力、四肢活動能力。",ai_draft
34509,45,天主教輔仁大学,4,食品科學系,食品科学系,Dept. of Food Science,醫藥衛生學群,医療衛生学系,,1,3,,,4,http://www.fs.fju.edu.tw/,"（一）申請人應具有正常的聽力、視力、顏色辨別力、四肢活動能力、良好的情緒管理和抗壓力能力。
（二）研究發展方向著重新產品/新加工技術、安全/檢測系統及生技/保健食品等三大類。因應新科技發展、傳統產業轉型及社會需求，持續開發新學程及新技術，培育食品專業優秀人才；每年教師研究計畫發表居全校之冠。",ai_draft
34510,45,天主教輔仁大学,4,營養科學系,営養科学系,Dept. of Nutritional Science,醫藥衛生學群,医療衛生学系,,0,3,,,0,http://www.ns.fju.edu.tw/,"(一)本系研究發展方向及重點為營養保健與慢性病預防、健康老化及長期照護、健康體位管理。著重於營養素及食品特殊生理機能性、致慢性病因子及其致病機制之探討，營養保健、醫院或居家長期病患之營養支持的改善。此外，因應新科技之發展，傳統產業的轉型及社會之需要，除了營養師養成教育之外，繼續開發新學程，如：老人學學程、營養與運動健康促進學分學程。
(二)申請人應具有正常的聽力、視力、顏色辨別力、四肢活動能力、",ai_draft
13901,39,東海大学,9,中國文學系,中国文学系,Dept. of Chinese Literature,文史哲學群,文学・歴史・哲学系,,4,1,,,5,http://chinese.thu.edu.tw,"1.本系古典與現代文學、文化研究並重，同時發展創作、創意與應用課程。鼓勵並提供多元學習、跨領域科際整合、各種創新與實作課程，以及產業實習等成長管道，令學生得以在大學求學過程裡同時探索未來的志業與方向，進而累積並整合專業知識與實踐能力。
2.本系提供雙主修、輔系、碩士班先修課程、跨校修習課程與海外交換生計畫，並協助生涯與職涯的規劃與輔導。
3.以厚植學生人文底蘊，建立文學與敘事專業能力，培養學術",ai_draft
13902,39,東海大学,8,外國語文學系,外国語文学系,Dept. of Foreign Languages and Literature,外語學群,外国語学系,○,5,1,,,5,http://flld.thu.edu.tw,"本系旨在教導學子流暢之英語技能、增強西方文學及文化學養,並培養分析批判及獨立思考能力,幫助學生拓展國際視野,具備德、法、或西語之第二外語基礎能力。如欲了解本系大學部課程以及碩士先修方案,請參閱本系網頁(http://flld.thu.edu.tw)。",ai_draft
13903,39,東海大学,9,歷史學系,歴史学系,Dept. of History,文史哲學群,文学・歴史・哲学系,,5,1,,,4,http://history.thu.edu.tw,本系目標旨在：1.培育歷史思考與意識。2.培育歷史教育人才。3.培育史學專業人才。培養學生具備四大核心素養: 1.具歷史意識，能統整史料、分析探索問題，2. 有歷史教學基礎知識，能溝通與表述，3. 應用史學於理解現代社會，4. 吸收新知並能思考創新。,ai_draft
13904,39,東海大学,9,哲學系,哲学系,Dept. of Philosophy,文史哲學群,文学・歴史・哲学系,,5,2,,,5,http://philo.thu.edu.tw/main.php,本系之辦學理念為「中西哲學並重，理論與實踐兼顧」為宗旨，期能讓學生於中西哲學之各家思想能多所涉獵，兼容並蓄，以啟發學生自己的思考。哲學為實踐的智慧學，不應封限於一特殊的理論、學說或學派。本系之辦學特色是於一寬廣的人文視域中來思解人底問題，從理論的分析達致實踐的會通，課程與畢業相關規定請參閱本系網頁(http://philo.thu.edu.tw)。,ai_draft
13905,39,東海大学,8,日本語言文化學系,日本語言文化学系,Dept. of Japanese Language and Culture,外語學群,外国語学系,,5,1,,,6,http://japan.thu.edu.tw/,藉由多元化、專業化之課程設計，培養學生成為「台日多元文化之溝通與交流的能手」。為養成同學終身學習的習慣，從一年級的基礎日語開始即採用自律學習的觀念與習慣，進行嚴格的語言訓練，課程與畢業相關規定請參閱本系網頁(http://japan.thu.edu.tw)。,ai_draft
13906,39,東海大学,11,政治學系,政治学系,Dept. of Political Science,法政學群,法学・政治学系,,5,1,,,4,http://politics.thu.edu.tw,政治系著重政治理論與實務結合，以及全球治理與區域研究，除了完整的必修課程，另規劃多元的選修課程。課程與畢業規定請參閱本系網⾴(http://politics.thu.edu.tw)。,ai_draft
13908,39,東海大学,12,行政管理暨政策學系,行政管理暨政策学系,Dept. of Public Management and Policy,管理學群,経営管理学系,,1,1,,,4,http://pmp.thu.edu.tw,"1. 本系以「強化專業素養」(Professionalism)、「重視倫理價值」(Integrity) 、「追求卓越能力」(Excellence)、以及培育具有「公共管理之專業知識」及「跨學科知識」之通才為目標。
2.課程設計規畫三大學群，分別為：
(1)專業文官育成學群：培育學生成為公部門之專業管理人才。
(2)行政管理創新學群：培育學生成為企業人才中，具備與公部門合作與溝通之能力。
(3)非營",ai_draft
13909,39,東海大学,13,經濟學系,経済学系,Dept. of Economics,財經學群,金融経済学系,,4,1,,,4,http://economic.thu.edu.tw/main.php,經濟系主要是以理論訓練、實務應用與業界接軌之特色課程為主軸，搭配資料科學家人才培育的學分學程-大數據分析與經濟學分學程，以培養全人通才作為系所發展的特色，課程設計聚焦於金融實務領域以及產業分析領域。,ai_draft
13911,39,東海大学,14,社會學系,社会学系,Dept. of Sociology,社會與心理學群,社会学・心理学系,,4,1,,,4,http://soc.thu.edu.tw/,本系培養學⽣們具有觀察社會現象、解析社會議題的優越能⼒。⼤學部⽬前亦幾個特⾊課群，分別為「文藝、展示與社會」，「永續社會與不平等」，「中台灣社會調查」，「西歐社會理論與思想」等四個特⾊學群的選修課程。課程與畢業相關規定請參考本系網⾴（http://soc.thu.edu.tw）,ai_draft
13912,39,東海大学,14,社會工作學系,社会工作学系,Dept. of Social Work,社會與心理學群,社会学・心理学系,,4,4,,,5,http://sociwork.thu.edu.tw,本系的教育目標為培育關懷人群、運用社會工作知識與技巧來實踐社會正義的人才，希望學生能具備瞭解人、社會環境、福利制度與政策的能力，並能夠具有專業精神及行動能力。  特色為強調實務經驗的課程設計、師生互動頻繁、研究與教學並重、聯繫密切的系友關係，同時並積極參與各項社會服務，課程與畢業相關規定請參閱本系網頁(http://sociwork.thu.edu.tw)。,ai_draft
13913,39,東海大学,13,國際經營與貿易學系,国際経営と貿易学系,Dept. of International Business,財經學群,金融経済学系,,3,1,,,6,http://inttrade.thu.edu.tw,"國際經營與貿易學系中文授課組之課程以中文授課為主。
1.「國際移動力」：聘有專任外籍教授，以課程、活動、輔導等多元方式強化學生的外語溝通能力，並鼓勵學生參與國際交換生計畫及海外實習計畫。
2.「跨域整合力」：以「國際貿易與金融」及「國際經營與行銷」領域作為課程設計主軸，培養與永續發展、人工智慧等全球趨勢同步的專業學識及跨領域整合能力。
3.「關鍵就業力」：提供完整實習輔導機制，並提升學生的資",ai_draft
13915,39,東海大学,13,會計學系,会計学系,Dept. of Accounting,財經學群,金融経済学系,,4,1,,,5,http://acc.thu.edu.tw/,"1.國際職場專業實習：⼤四學⽣可到國際型會計師事務所或國際型企業實習。
2.強化會計專業：全校會計學會考制度、實體及網路教學平台，培養學⽣⾃主學習的能⼒。
3.深化資訊科技能力：專屬會計程式設計及大數據分析課程，訓練Python專業能力。
4.與時具進的課程：資料分析、鑑識會計、環境、社會及治理(ESG)課程。
5.義⼯學習制度：學⽣可以額外接受訓練，培養團隊互助與正確的價值觀。
6.畢",ai_draft
13916,39,東海大学,12,統計學系決策管理組,統計学系決策管理組,Dept. of Statistics (Decision Management Division),管理學群,経営管理学系,,1,1,,,5,http://stat.thu.edu.tw,"本系老師教學經驗豐富且積極從事研究，研究成果相當豐碩。本系未來發展之方向大致可分為：
1.統計理論：繼續深造、從事研究工作為目標。
2.管理科學統計：工商管理包括精算師、銀行資訊人員之培育。
3.工業統計：培養品管、研發、製程等人才。
4.生物統計：包括資料採礦、人口學、醫藥衛生、遺傳學和農學方面的應用。
5.大數據資料科學統計:培養資料科學人才。
課程與畢業相關規定請參閱本系網頁(h",ai_draft
